18:09:49.279 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_I18N_DEBUG_PID_00017A78 (PID-specific) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | No environment variables for additional packages are set.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_I18N_DEBUG_LOWLINE (no PID suffix).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_I18N_DEBUG_LOWLINE (no PID suffix) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_I18N_DEBUG_LOWLINE_PID_00017A78 (PID-specific).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_I18N_DEBUG_LOWLINE_PID_00017A78 (PID-specific) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | No environment variables for additional packages are set.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_BACKEND_CULTURE (no PID suffix).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_BACKEND_CULTURE (no PID suffix) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_BACKEND_CULTURE_PID_00017A78 (PID-specific).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_BACKEND_CULTURE_PID_00017A78 (PID-specific) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | No environment variables for additional packages are set.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_I18N_DEBUG (no PID suffix).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_I18N_DEBUG (no PID suffix) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_I18N_DEBUG_PID_00017A78 (PID-specific).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_I18N_DEBUG_PID_00017A78 (PID-specific) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | No environment variables for additional packages are set.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_I18N_DEBUG_LOWLINE (no PID suffix).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_I18N_DEBUG_LOWLINE (no PID suffix) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_I18N_DEBUG_LOWLINE_PID_00017A78 (PID-specific).
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_I18N_DEBUG_LOWLINE_PID_00017A78 (PID-specific) has no value.
18:09:50.345 |V| EnvironmentVariablesUtil      | :1                 | No environment variables for additional packages are set.
18:09:50.347 |V| JetScheduler                  | JetPool(S) #2:14   | Thread 'JetPool(S) #2' started execution in unit 'Short Tasks'. #allExecutors=1, #freeExecutors=0
18:09:50.348 |V| JetScheduler                  | JetPool(S) #3:15   | Thread 'JetPool(S) #3' started execution in unit 'Short Tasks'. #allExecutors=2, #freeExecutors=1
18:09:50.348 |V| JetScheduler                  | JetPool(S) #1:13   | Thread 'JetPool(S) #1' started execution in unit 'Short Tasks'. #allExecutors=3, #freeExecutors=2
